# x	V = 0.25x**4
-10.0000000000 2500.0000000000
-9.8000000000 2305.9204000000
-9.6000000000 2123.3664000000
-9.4000000000 1951.8724000000
-9.2000000000 1790.9824000000
-9.0000000000 1640.2500000000
-8.8000000000 1499.2384000000
-8.6000000000 1367.5204000000
-8.4000000000 1244.6784000000
-8.2000000000 1130.3044000000
-8.0000000000 1024.0000000000
-7.8000000000 925.3764000000
-7.6000000000 834.0544000000
-7.4000000000 749.6644000000
-7.2000000000 671.8464000000
-7.0000000000 600.2500000000
-6.8000000000 534.5344000000
-6.6000000000 474.3684000000
-6.4000000000 419.4304000000
-6.2000000000 369.4084000000
-6.0000000000 324.0000000000
-5.8000000000 282.9124000000
-5.6000000000 245.8624000000
-5.4000000000 212.5764000000
-5.2000000000 182.7904000000
-5.0000000000 156.2500000000
-4.8000000000 132.7104000000
-4.6000000000 111.9364000000
-4.4000000000 93.7024000000
-4.2000000000 77.7924000000
-4.0000000000 64.0000000000
-3.8000000000 52.1284000000
-3.6000000000 41.9904000000
-3.4000000000 33.4084000000
-3.2000000000 26.2144000000
-3.0000000000 20.2500000000
-2.8000000000 15.3664000000
-2.6000000000 11.4244000000
-2.4000000000 8.2944000000
-2.2000000000 5.8564000000
-2.0000000000 4.0000000000
-1.8000000000 2.6244000000
-1.6000000000 1.6384000000
-1.4000000000 0.9604000000
-1.2000000000 0.5184000000
-1.0000000000 0.2500000000
-0.8000000000 0.1024000000
-0.6000000000 0.0324000000
-0.4000000000 0.0064000000
-0.2000000000 0.0004000000
0.0000000000 0.0000000000
0.2000000000 0.0004000000
0.4000000000 0.0064000000
0.6000000000 0.0324000000
0.8000000000 0.1024000000
1.0000000000 0.2500000000
1.2000000000 0.5184000000
1.4000000000 0.9604000000
1.6000000000 1.6384000000
1.8000000000 2.6244000000
2.0000000000 4.0000000000
2.2000000000 5.8564000000
2.4000000000 8.2944000000
2.6000000000 11.4244000000
2.8000000000 15.3664000000
3.0000000000 20.2500000000
3.2000000000 26.2144000000
3.4000000000 33.4084000000
3.6000000000 41.9904000000
3.8000000000 52.1284000000
4.0000000000 64.0000000000
4.2000000000 77.7924000000
4.4000000000 93.7024000000
4.6000000000 111.9364000000
4.8000000000 132.7104000000
5.0000000000 156.2500000000
5.2000000000 182.7904000000
5.4000000000 212.5764000000
5.6000000000 245.8624000000
5.8000000000 282.9124000000
6.0000000000 324.0000000000
6.2000000000 369.4084000000
6.4000000000 419.4304000000
6.6000000000 474.3684000000
6.8000000000 534.5344000000
7.0000000000 600.2500000000
7.2000000000 671.8464000000
7.4000000000 749.6644000000
7.6000000000 834.0544000000
7.8000000000 925.3764000000
8.0000000000 1024.0000000000
8.2000000000 1130.3044000000
8.4000000000 1244.6784000000
8.6000000000 1367.5204000000
8.8000000000 1499.2384000000
9.0000000000 1640.2500000000
9.2000000000 1790.9824000000
9.4000000000 1951.8724000000
9.6000000000 2123.3664000000
9.8000000000 2305.9204000000
10.0000000000 2500.0000000000
