# x	V = 0.5x**2 + 0.1x**3 + 0.01x**4
-10.0000000000 50.0000000000
-9.8000000000 46.1376160000
-9.6000000000 42.5410560000
-9.4000000000 39.1964960000
-9.2000000000 36.0904960000
-9.0000000000 33.2100000000
-8.8000000000 30.5423360000
-8.6000000000 28.0752160000
-8.4000000000 25.7967360000
-8.2000000000 23.6953760000
-8.0000000000 21.7600000000
-7.8000000000 19.9798560000
-7.6000000000 18.3445760000
-7.4000000000 16.8441760000
-7.2000000000 15.4690560000
-7.0000000000 14.2100000000
-6.8000000000 13.0581760000
-6.6000000000 12.0051360000
-6.4000000000 11.0428160000
-6.2000000000 10.1635360000
-6.0000000000 9.3600000000
-5.8000000000 8.6252960000
-5.6000000000 7.9528960000
-5.4000000000 7.3366560000
-5.2000000000 6.7708160000
-5.0000000000 6.2500000000
-4.8000000000 5.7692160000
-4.6000000000 5.3238560000
-4.4000000000 4.9096960000
-4.2000000000 4.5228960000
-4.0000000000 4.1600000000
-3.8000000000 3.8179360000
-3.6000000000 3.4940160000
-3.4000000000 3.1859360000
-3.2000000000 2.8917760000
-3.0000000000 2.6100000000
-2.8000000000 2.3394560000
-2.6000000000 2.0793760000
-2.4000000000 1.8293760000
-2.2000000000 1.5894560000
-2.0000000000 1.3600000000
-1.8000000000 1.1417760000
-1.6000000000 0.9359360000
-1.4000000000 0.7440160000
-1.2000000000 0.5679360000
-1.0000000000 0.4100000000
-0.8000000000 0.2728960000
-0.6000000000 0.1596960000
-0.4000000000 0.0738560000
-0.2000000000 0.0192160000
0.0000000000 0.0000000000
0.2000000000 0.0208160000
0.4000000000 0.0866560000
0.6000000000 0.2028960000
0.8000000000 0.3752960000
1.0000000000 0.6100000000
1.2000000000 0.9135360000
1.4000000000 1.2928160000
1.6000000000 1.7551360000
1.8000000000 2.3081760000
2.0000000000 2.9600000000
2.2000000000 3.7190560000
2.4000000000 4.5941760000
2.6000000000 5.5945760000
2.8000000000 6.7298560000
3.0000000000 8.0100000000
3.2000000000 9.4453760000
3.4000000000 11.0467360000
3.6000000000 12.8252160000
3.8000000000 14.7923360000
4.0000000000 16.9600000000
4.2000000000 19.3404960000
4.4000000000 21.9464960000
4.6000000000 24.7910560000
4.8000000000 27.8876160000
5.0000000000 31.2500000000
5.2000000000 34.8924160000
5.4000000000 38.8294560000
5.6000000000 43.0760960000
5.8000000000 47.6476960000
6.0000000000 52.5600000000
6.2000000000 57.8291360000
6.4000000000 63.4716160000
6.6000000000 69.5043360000
6.8000000000 75.9445760000
7.0000000000 82.8100000000
7.2000000000 90.1186560000
7.4000000000 97.8889760000
7.6000000000 106.1397760000
7.8000000000 114.8902560000
8.0000000000 124.1600000000
8.2000000000 133.9689760000
8.4000000000 144.3375360000
8.6000000000 155.2864160000
8.8000000000 166.8367360000
9.0000000000 179.0100000000
9.2000000000 191.8280960000
9.4000000000 205.3132960000
9.6000000000 219.4882560000
9.8000000000 234.3760160000
10.0000000000 250.0000000000
